Sale_Date,Company,Brand,Model,Production_Year,Country,Fuel_Type,Engine_Volume,Transmission,Drive_Type,Region,Area,Dealer_Center,Segment_2013,Class_2013,Quantity,Price_USD,Total_Price_USD
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Малотоннажные грузовики,1.0,15301.67444,15301.67444
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Малотоннажные грузовики,1.0,16955.69493,16955.69493
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Петропавловск,Северо-казахстанская Область,Вираж Петропавловск,Коммерческие автомобили,Малотоннажные грузовики,1.0,16050.61492,16050.61492
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Павлодар,Павлодарская Область,Вираж Павлодар,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Павлодар,Павлодарская Область,Вираж Павлодар,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Павлодар,Павлодарская Область,Вираж Павлодар,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Малотоннажные грузовики,1.0,16955.69493,16955.69493
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,4WD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Малотоннажные грузовики,1.0,15301.67444,15301.67444
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Кокшетау,Акмолинская Область,Вираж Кокшетау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15301.67444,15301.67444
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Кокшетау,Акмолинская Область,Вираж Кокшетау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Кокшетау,Акмолинская Область,Вираж Кокшетау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Кокшетау,Акмолинская Область,Вираж Кокшетау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,4WD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Малотоннажные грузовики,1.0,15301.67444,15301.67444
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Малотоннажные грузовики,1.0,15301.67444,15301.67444
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Малотоннажные грузовики,1.0,16955.69493,16955.69493
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,16050.61492,16050.61492
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,16050.61492,16050.61492
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,16955.69493,16955.69493
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,16050.61492,16050.61492
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Малотоннажные грузовики,1.0,15261.97794,15261.97794
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,RUS,F,2.7,Механика,RWD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Малотоннажные грузовики,1.0,15899.76825,15899.76825
2019-02-28,Вираж,GAZ,3302,2019,RUS,F,2.7,Механика,RWD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
2019-02-28,Вираж,GAZ,3302,2018,KAZ,F,2.7,Механика,RWD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Малотоннажные грузовики,1.0,15878.59679,15878.59679
